29333,VW,Polo,1.2,Petrol,2013,98239,8962
29334,VW,Polo,1,Petrol,2007,73276,6534
29335,VW,Polo,1.4,Petrol,2002,187435,2270
29336,BMW,X3,3,Petrol,2015,34872,40260
29337,VW,Passat,1.8,Diesel,1996,159849,3388
29338,VW,Polo,1.4,Petrol,1993,128023,2037
29339,Ford,Focus,1.6,Petrol,2009,99274,11115
29340,BMW,M5,5,Petrol,2004,77111,32771
29341,Toyota,Yaris,1.2,Petrol,1997,156644,2206
29342,Ford,Mondeo,1.6,Petrol,2008,102171,10087
29343,BMW,Z4,3,Petrol,2016,37103,40451
29344,BMW,M5,4.4,Petrol,2011,70284,51340
29345,Porsche,Cayenne,3,Petrol,1990,145552,4741
29346,Ford,Mondeo,1.4,Diesel,2003,114420,6478
29347,VW,Golf,1.6,Petrol,2020,13044,33607
29348,Porsche,911,3.5,Petrol,2016,50491,85917
29349,Ford,Mondeo,2,Diesel,2002,170098,4628
29350,Toyota,Prius,1.4,Hybrid,2004,92963,9714
29351,VW,Polo,1.2,Petrol,2019,21726,21886
29352,VW,Polo,1,Petrol,1992,191265,953
29353,Ford,Focus,2,Petrol,2004,145931,6210
29354,VW,Passat,1.8,Diesel,1990,275358,808
29355,Ford,Focus,1.6,Petrol,2001,183962,3306
29356,Toyota,Prius,1.8,Hybrid,1999,224917,2661
29357,Ford,Mondeo,2,Hybrid,2016,44951,33944
29358,VW,Polo,1,Petrol,2015,58334,12291
29359,Toyota,Yaris,1.4,Hybrid,2004,88525,7712
29360,Toyota,Prius,1.8,Hybrid,2013,62745,24686
29361,VW,Golf,1.8,Petrol,2020,18405,34630
29362,Toyota,RAV4,2.4,Petrol,2012,81792,22977
29363,VW,Golf,1.4,Diesel,2013,83406,13408
29364,Toyota,Yaris,1,Petrol,2013,8160,16251
29365,VW,Golf,1.6,Diesel,2013,79270,14750
29366,VW,Passat,1.6,Diesel,2005,133882,7189
29367,VW,Passat,1.8,Diesel,2008,85679,13362
29368,VW,Passat,1.4,Diesel,1997,98506,5164
29369,Toyota,Yaris,1.2,Hybrid,2005,110809,6486
29370,VW,Golf,2,Diesel,1992,233618,1150
29371,VW,Polo,1,Diesel,1995,217974,964
29372,BMW,Z4,2.4,Petrol,1997,163332,4079
29373,Ford,Focus,1.6,Diesel,2018,24783,34479
29374,VW,Polo,1.4,Petrol,1992,183908,1202
29375,VW,Polo,1.4,Petrol,1986,206137,663
29376,Toyota,Yaris,1.4,Hybrid,2002,59989,8189
29377,VW,Golf,1.6,Petrol,1994,142961,2453
29378,VW,Passat,1.4,Diesel,2001,136679,5037
29379,Toyota,Yaris,1.2,Hybrid,1990,144536,1833
29380,Toyota,Prius,1,Hybrid,1994,176892,2169
29381,VW,Passat,1.6,Diesel,2015,35808,27736
29382,Ford,Focus,1.4,Petrol,2011,91655,12552
29383,Ford,Focus,1.8,Petrol,2007,136895,7738
29384,Toyota,Yaris,1,Hybrid,1989,213416,868
29385,Toyota,Yaris,1,Hybrid,1986,320043,263
29386,Toyota,RAV4,1.8,Hybrid,1989,164896,2713
29387,Ford,Mondeo,1.4,Diesel,2013,87639,15354
29388,Ford,Mondeo,1.8,Diesel,1986,159554,1650
29389,VW,Golf,2,Petrol,2002,152645,4321
29390,VW,Polo,1.2,Petrol,2002,185231,2142
29391,Ford,Mondeo,1.6,Diesel,2016,35627,28092
29392,VW,Polo,1.2,Petrol,2002,204837,1804
29393,BMW,Z4,3,Petrol,2004,104338,11596
29394,BMW,Z4,2.4,Petrol,1990,175725,2303
29395,Ford,Focus,1.8,Petrol,2002,73625,8854
29396,Porsche,718 Cayman,4,Petrol,1994,253481,2344
29397,Ford,Mondeo,2,Diesel,2003,240553,2652
29398,Porsche,Cayenne,3,Diesel,1988,228338,2130
29399,BMW,X3,3,Diesel,2007,162650,9849
29400,BMW,M5,4.4,Petrol,1991,319693,1605
29401,VW,Golf,1.8,Hybrid,2015,44967,25535
29402,BMW,Z4,3,Petrol,1997,86614,8264
29403,Toyota,Prius,1,Hybrid,2018,48765,28067
29404,VW,Golf,2,Diesel,1995,257466,1128
29405,BMW,Z4,2,Petrol,2016,39857,32491
29406,VW,Passat,1.6,Diesel,2010,92152,13749
29407,Ford,Fiesta,1.4,Petrol,2021,12892,27612
29408,VW,Golf,2,Diesel,1994,186550,1999
29409,VW,Golf,1.4,Petrol,2004,139033,4614
29410,Ford,Mondeo,1.8,Diesel,1991,201450,1608
29411,Toyota,Yaris,1,Petrol,2006,79175,6625
29412,Ford,Fiesta,1.2,Petrol,1995,176487,1411
29413,VW,Polo,1.6,Petrol,2004,91094,5979
29414,VW,Polo,1.4,Petrol,1995,245415,847
29415,VW,Passat,1.8,Petrol,2003,100711,8186
29416,Ford,Focus,1.6,Petrol,2018,37267,30555
29417,BMW,Z4,3,Petrol,2016,42831,39088
29418,VW,Passat,1.4,Diesel,2009,82016,12923
29419,Porsche,911,2.2,Petrol,2016,45348,70316
29420,VW,Golf,1.6,Petrol,2013,78180,14153
29421,VW,Passat,2,Petrol,2015,74203,23154
29422,VW,Polo,1.6,Diesel,2018,27043,24095
29423,Toyota,Prius,1.4,Hybrid,2003,210789,3478
29424,BMW,X3,2.4,Diesel,1995,249358,1838
29425,BMW,Z4,3,Petrol,1997,128791,6035
29426,Ford,Focus,2,Petrol,1993,173221,2377
29427,Toyota,RAV4,1.8,Hybrid,2012,78948,24352
29428,Ford,Fiesta,1.2,Petrol,2004,98316,4790
29429,Ford,Mondeo,1.8,Hybrid,2000,121979,6486
29430,Toyota,RAV4,2.4,Hybrid,2004,49069,20059
29431,VW,Passat,1.4,Diesel,1997,79491,5909
29432,VW,Polo,1,Petrol,2002,106808,3689
29433,Ford,Fiesta,1.2,Hybrid,2016,48262,17931
29434,Toyota,Prius,1.8,Hybrid,2005,118320,9755
29435,Toyota,RAV4,2.2,Hybrid,1996,192723,3769
29436,Ford,Mondeo,1.4,Diesel,2010,54521,15695
29437,BMW,Z4,2.2,Petrol,2012,58145,23303
29438,Porsche,911,3.5,Petrol,2000,132229,16531
29439,VW,Golf,1.6,Petrol,1996,134694,2995
29440,Ford,Fiesta,1,Petrol,2011,36058,10521
29441,Ford,Fiesta,1.2,Petrol,1999,77271,3982
29442,Toyota,RAV4,2.2,Hybrid,2019,33239,57420
29443,Ford,Fiesta,1,Petrol,2002,130481,2998
29444,Toyota,RAV4,2.4,Petrol,1997,206018,3120
29445,VW,Polo,2,Petrol,2019,23733,27941
29446,BMW,M5,5,Petrol,2009,80485,44687
29447,Ford,Mondeo,2,Hybrid,2000,133547,6246
29448,BMW,Z4,2.4,Petrol,2010,39025,23977
29449,Porsche,911,3.5,Petrol,2002,77684,28276
29450,Ford,Focus,2,Petrol,2015,46383,26473
29451,BMW,Z4,3,Petrol,1986,170396,2064
29452,Toyota,Yaris,1.4,Hybrid,1999,86514,5605
29453,Toyota,RAV4,1.8,Hybrid,2015,44326,37238
29454,BMW,Z4,2.4,Petrol,2005,158699,7227
29455,VW,Golf,1.4,Petrol,1991,244755,774
29456,Toyota,RAV4,2.2,Hybrid,2021,11688,73959
29457,Toyota,Prius,1,Hybrid,1985,263058,549
29458,VW,Passat,2,Petrol,1989,337554,419
29459,Ford,Mondeo,1.6,Diesel,2006,125600,7762
29460,Toyota,Yaris,1.2,Hybrid,2012,66062,14193
29461,BMW,Z4,2.2,Petrol,2017,31665,38225
29462,Ford,Fiesta,1,Petrol,2010,85619,7143
29463,VW,Golf,1.2,Petrol,2018,49265,20667
29464,BMW,M5,5,Petrol,2009,66862,48999
29465,Toyota,RAV4,2.4,Petrol,1987,174607,2105
29466,Ford,Fiesta,1.4,Petrol,2002,153483,2948
29467,Ford,Mondeo,1.4,Diesel,2004,134316,5934
29468,Porsche,911,3,Petrol,2015,29058,84591
29469,Toyota,RAV4,1.8,Petrol,1994,170273,3016
29470,Ford,Mondeo,2,Diesel,2000,48346,10010
29471,VW,Polo,1.4,Petrol,2004,158747,3310
29472,VW,Polo,1.2,Petrol,1995,244500,790
29473,Toyota,Prius,1.4,Hybrid,2009,87062,14138
29474,Toyota,RAV4,2,Hybrid,2001,202600,4599
29475,VW,Passat,1.4,Diesel,1998,205733,2300
29476,VW,Passat,1.6,Diesel,1994,178091,2397
29477,Ford,Mondeo,2,Hybrid,2011,66833,21161
29478,Ford,Focus,2,Petrol,1995,252826,1335
29479,Ford,Fiesta,1,Petrol,2016,63476,12382
29480,Ford,Mondeo,1.8,Diesel,1994,148148,3091
29481,VW,Passat,2,Petrol,2009,44134,18834
29482,VW,Golf,1.8,Petrol,2002,151260,4147
29483,Toyota,Yaris,1,Hybrid,2015,54802,17020
29484,Ford,Mondeo,1.4,Diesel,2017,33382,28461
29485,Ford,Fiesta,1,Petrol,2006,94077,5152
29486,Ford,Fiesta,1.4,Petrol,2007,152125,4161
29487,Ford,Fiesta,1,Petrol,2001,161817,2175
29488,Toyota,Yaris,1.2,Hybrid,1995,139807,2658
29489,Toyota,Prius,1,Hybrid,1993,265476,915
29490,Ford,Focus,1.8,Diesel,2001,57091,9697
29491,VW,Polo,2,Petrol,1997,122604,3316
29492,Toyota,Prius,1.4,Hybrid,2013,77413,19738
29493,Ford,Fiesta,1,Petrol,1998,80516,3325
29494,VW,Polo,1.4,Petrol,2020,19028,25647
29495,BMW,Z4,2,Petrol,2008,59095,16914
29496,Toyota,Yaris,1.2,Petrol,2011,85089,9721
29497,VW,Polo,1.4,Petrol,1995,77034,3386
29498,Ford,Fiesta,1.4,Petrol,2008,46772,9556
29499,BMW,M5,5,Petrol,1988,259106,2486
29500,VW,Golf,2,Hybrid,2003,145863,5859
29501,Ford,Fiesta,1.4,Petrol,1987,300368,289
29502,VW,Polo,1.6,Petrol,2005,95939,6173
29503,VW,Polo,1.4,Petrol,1992,161279,1456
29504,Ford,Mondeo,1.8,Hybrid,2017,22737,39188
29505,VW,Polo,1.6,Petrol,2007,90116,7355
29506,Toyota,Yaris,1,Hybrid,1996,112777,3201
29507,Porsche,911,2.2,Petrol,1997,126965,11183
29508,Porsche,718 Cayman,2,Petrol,1996,105925,6638
29509,Ford,Mondeo,1.6,Diesel,2017,42391,28842
29510,Toyota,Yaris,1.2,Hybrid,1997,152082,2749
29511,Toyota,RAV4,2.4,Hybrid,1995,233862,2550
29512,Porsche,911,2.2,Petrol,1995,175459,6581
29513,BMW,M5,4.4,Petrol,1999,211847,7475
29514,VW,Passat,1.8,Diesel,1994,251278,1321
29515,Ford,Fiesta,1.2,Petrol,1997,196525,1355
29516,Porsche,Cayenne,3,Petrol,2017,34018,63046
29517,Toyota,RAV4,2.4,Hybrid,2013,52557,35763
29518,Ford,Focus,1,Petrol,1997,29423,6235
29519,Ford,Fiesta,1.2,Petrol,2017,56615,15156
29520,BMW,M5,5,Petrol,2019,21426,125814
29521,Ford,Focus,2,Petrol,1992,179395,2110
29522,Toyota,RAV4,2.2,Hybrid,2016,43014,44359
29523,Toyota,Yaris,1,Hybrid,1991,115818,2241
29524,Toyota,Yaris,1,Petrol,1987,258678,419
29525,VW,Polo,1.4,Petrol,1994,159869,1683
29526,Toyota,Yaris,1,Hybrid,1993,195014,1334
29527,Ford,Fiesta,1,Petrol,2010,67456,8085
29528,BMW,X3,2.4,Petrol,2010,90469,17968
29529,VW,Polo,1,Diesel,2011,81875,8446
29530,VW,Golf,1.8,Diesel,2004,54479,10115
29531,Toyota,Yaris,1.4,Petrol,2016,39803,19675
29532,VW,Polo,2,Diesel,1999,211926,1880
29533,Toyota,Yaris,1.4,Petrol,1993,235452,916
29534,VW,Golf,1.8,Hybrid,1989,297460,562
29535,Ford,Focus,1,Petrol,1998,204664,1785
29536,Ford,Fiesta,1.2,Petrol,2006,22018,8949
29537,VW,Polo,1,Petrol,1999,100772,3158
29538,Toyota,Prius,1.8,Hybrid,2015,35728,33356
29539,Toyota,Yaris,1,Petrol,2009,72360,8476
29540,Ford,Focus,1,Diesel,2017,38302,23582
29541,VW,Polo,1.6,Petrol,2005,113786,5409
29542,Toyota,Yaris,1.2,Petrol,2004,150734,3694
29543,VW,Golf,1.8,Diesel,1991,268897,737
29544,BMW,M5,4.4,Petrol,2020,16067,129911
29545,VW,Passat,2,Diesel,2013,59449,23457
29546,Toyota,Yaris,1.4,Hybrid,1994,162985,2221
29547,VW,Polo,1,Petrol,2003,124093,3458
29548,VW,Golf,1.8,Diesel,2016,25938,26709
29549,Ford,Fiesta,1,Petrol,1993,256498,550
29550,Toyota,RAV4,2.2,Hybrid,1993,178670,3485
29551,Toyota,Yaris,1.2,Hybrid,1990,311191,409
29552,Ford,Fiesta,1.4,Petrol,2002,105998,4279
29553,BMW,X3,2.4,Diesel,2018,18365,50705
29554,Toyota,Yaris,1,Petrol,1999,143198,2568
29555,VW,Passat,1.6,Petrol,1998,170906,3168
29556,Toyota,RAV4,2.4,Petrol,1988,23316,6695
29557,Toyota,Prius,1.4,Hybrid,2000,128158,5712
29558,VW,Golf,1.6,Hybrid,1986,233442,789
29559,Ford,Mondeo,2,Diesel,1998,182756,3181
29560,Toyota,Yaris,1.4,Hybrid,2004,160834,4404
29561,Toyota,Prius,1,Hybrid,2018,42891,29095
29562,Ford,Mondeo,1.6,Diesel,2011,58571,17478
29563,BMW,Z4,2.4,Petrol,1995,163842,3554
29564,Ford,Fiesta,1,Petrol,1999,121166,2640
29565,VW,Passat,1.6,Petrol,2016,44376,26824
29566,Toyota,Yaris,1,Petrol,2012,77225,10017
29567,Toyota,Yaris,1,Petrol,2009,87596,7630
29568,Toyota,Yaris,1,Petrol,2018,27847,20374
29569,Toyota,RAV4,2.2,Hybrid,1988,286006,942
29570,Toyota,RAV4,1.8,Hybrid,2005,89083,14227
29571,Ford,Fiesta,1.2,Petrol,2007,71616,7053
29572,VW,Passat,1.4,Petrol,1997,139738,3585
29573,Porsche,Cayenne,3.5,Petrol,2000,104309,13739
29574,Ford,Focus,1.8,Petrol,2000,134292,4954
29575,Ford,Mondeo,2,Diesel,2012,68508,19574
29576,BMW,Z4,2,Petrol,1994,194606,2332
29577,Toyota,Prius,1.8,Hybrid,2003,72423,11887
29578,Ford,Focus,1.6,Diesel,2004,101430,8231
29579,Ford,Mondeo,1.4,Diesel,1995,209839,1718
29580,Ford,Focus,2,Petrol,2006,57958,13510
29581,Toyota,Prius,1.4,Hybrid,2022,4711,55641
29582,VW,Polo,1,Petrol,1996,220328,961
29583,Toyota,RAV4,2.4,Petrol,1993,181028,2972
29584,VW,Polo,1.6,Diesel,2013,79233,12432
29585,VW,Passat,1.8,Diesel,1989,118548,2957
29586,Ford,Mondeo,1.6,Diesel,2011,78900,15267
29587,VW,Golf,1.4,Diesel,2014,63384,16408
29588,Ford,Mondeo,1.4,Diesel,2012,21780,21783
29589,VW,Golf,2,Hybrid,2020,24360,42384
29590,Toyota,Yaris,1.4,Petrol,1997,234400,1207
29591,VW,Passat,1.4,Diesel,2017,41707,28621
29592,VW,Polo,1,Petrol,2007,100154,5408
29593,Toyota,Prius,1.8,Hybrid,2011,29923,26425
29594,Toyota,RAV4,1.8,Hybrid,2013,58075,29905
29595,VW,Golf,1.6,Diesel,2001,75213,6814
29596,Ford,Fiesta,1,Petrol,2009,111868,5519
29597,VW,Polo,1,Diesel,2008,135327,4639
29598,Toyota,Yaris,1.4,Hybrid,1995,111215,3586
29599,VW,Passat,2,Diesel,1994,170502,2858
29600,Toyota,RAV4,2.2,Hybrid,1999,126524,7975
29601,BMW,X3,2,Diesel,1990,212400,1682
29602,Ford,Fiesta,1,Petrol,2019,32201,18344
29603,Ford,Focus,2,Petrol,1995,181627,2528
29604,VW,Golf,1.6,Petrol,2013,67829,15177
29605,Porsche,718 Cayman,4,Petrol,2000,80200,14740
29606,Ford,Mondeo,1.4,Diesel,2011,70007,15168
29607,Toyota,RAV4,2.2,Hybrid,1993,121892,5541
29608,VW,Golf,2,Petrol,2011,96134,12202
29609,Ford,Fiesta,1,Petrol,2017,15057,17668
29610,BMW,Z4,2.2,Petrol,2010,56340,20630
29611,VW,Passat,1.4,Petrol,2017,58378,24571
29612,BMW,M5,5,Petrol,2003,66899,32837
29613,VW,Passat,1.4,Petrol,1995,160289,2652
29614,Ford,Focus,1.4,Diesel,2014,60616,19889
29615,BMW,M5,5,Petrol,2002,107771,23030
29616,Ford,Focus,2,Petrol,2006,98896,10202
29617,Ford,Fiesta,1,Petrol,2008,146619,3932
29618,Toyota,Yaris,1.4,Petrol,1999,209381,1729
29619,VW,Passat,1.8,Diesel,2002,188637,3957
29620,BMW,Z4,2,Petrol,2000,78082,8745
29621,Ford,Mondeo,1.8,Diesel,1993,238406,1317
29622,VW,Polo,2,Petrol,1996,148295,2529
29623,VW,Polo,2,Petrol,2001,97503,5227
29624,Toyota,Prius,1,Hybrid,2013,73775,17100
29625,Porsche,Cayenne,4,Diesel,1991,85463,9695
29626,VW,Polo,1.6,Diesel,2009,64083,10542
29627,Ford,Fiesta,1,Petrol,2008,33983,8720
29628,Toyota,Prius,1,Hybrid,1989,227236,997
29629,BMW,M5,4,Petrol,2009,117559,30508
29630,VW,Polo,1.6,Petrol,1993,154241,1764
29631,BMW,M5,4,Petrol,1993,266047,2909
29632,BMW,M5,4.4,Petrol,2008,151065,22952
29633,VW,Polo,1,Petrol,2015,17861,15631
29634,VW,Golf,2,Petrol,2002,97286,6641
29635,Ford,Focus,1.4,Diesel,1989,46418,4108
29636,Toyota,RAV4,2,Hybrid,1985,158168,2317
29637,Toyota,Prius,1.8,Hybrid,2003,154625,6395
29638,BMW,Z4,2.2,Petrol,1986,186300,1542
29639,VW,Golf,1.6,Petrol,1989,119544,2114
29640,Ford,Fiesta,1.2,Petrol,2018,42712,17664
29641,Ford,Mondeo,1.6,Diesel,1992,158094,2350
29642,BMW,Z4,2.4,Petrol,2001,157357,5597
29643,VW,Polo,1,Petrol,1992,249354,565
29644,Ford,Mondeo,1.8,Petrol,1998,178306,2986
29645,Ford,Fiesta,1.2,Hybrid,2022,7734,33693
29646,VW,Golf,1.6,Petrol,2014,20842,21594
29647,VW,Golf,2,Petrol,1994,224052,1365
29648,Ford,Focus,1.8,Diesel,1994,198732,2030
29649,VW,Polo,1.6,Petrol,1995,97200,3140
29650,VW,Golf,1.6,Petrol,2008,93976,9076
29651,BMW,Z4,2.2,Petrol,2015,35334,32746
29652,Toyota,RAV4,2.2,Hybrid,1988,187187,2320
29653,VW,Passat,2,Diesel,1991,168950,2371
29654,Porsche,911,2.2,Petrol,1998,105832,14043
29655,VW,Polo,1.6,Petrol,1988,184347,980
29656,Ford,Fiesta,1.4,Petrol,2010,46413,10943
29657,VW,Polo,1.6,Petrol,1988,273139,438
29658,VW,Passat,1.4,Petrol,2004,123858,6481
29659,VW,Golf,2,Diesel,2006,83870,10017
29660,Ford,Fiesta,1,Petrol,1999,205777,1303
29661,Porsche,Cayenne,2.6,Petrol,2011,106875,24190
29662,VW,Polo,1.2,Petrol,2007,74844,7083
29663,BMW,X3,2,Diesel,2018,37423,41529
29664,VW,Polo,1,Petrol,2007,114136,4873
29665,Toyota,Yaris,1,Hybrid,2007,93499,7684
29666,Ford,Fiesta,1.2,Petrol,1990,171569,1054
29667,VW,Golf,2,Petrol,2017,29442,28096
29668,BMW,M5,5,Petrol,2009,166232,23060
29669,VW,Golf,1.4,Diesel,2013,60076,15683
29670,Ford,Focus,1.8,Petrol,2010,87974,13667
29671,Ford,Mondeo,1.6,Diesel,2011,58710,17462
29672,Ford,Fiesta,1,Petrol,1997,74300,3246
29673,Porsche,911,3,Petrol,1988,215606,3391
29674,VW,Polo,1,Petrol,1987,184958,721
29675,VW,Polo,1.2,Petrol,2000,136360,2816
29676,Ford,Focus,1.4,Petrol,2020,16716,36694
29677,VW,Golf,1.2,Petrol,2018,31587,22978
29678,VW,Passat,1.8,Petrol,2013,40193,23890
29679,VW,Passat,1.8,Diesel,1989,270098,794
29680,Ford,Focus,1.6,Petrol,1993,183171,1952
29681,Ford,Mondeo,1.4,Diesel,1993,223338,1332
29682,VW,Passat,1.6,Diesel,1997,222399,1982
29683,Ford,Fiesta,1.2,Petrol,1985,212699,527
29684,Toyota,Yaris,1,Hybrid,2014,87253,12810
29685,BMW,M5,4,Petrol,1989,63465,11813
29686,Toyota,Yaris,1.4,Hybrid,2015,25924,23944
29687,VW,Golf,1.2,Petrol,1994,239742,917
29688,BMW,M5,4,Petrol,1985,230212,2375
29689,Ford,Fiesta,1,Petrol,2005,41804,6815
29690,Ford,Fiesta,1.2,Diesel,1999,142039,2575
29691,VW,Golf,1.6,Diesel,2000,153880,3516
29692,VW,Golf,1.6,Diesel,1989,199683,1142
29693,Ford,Mondeo,1.4,Diesel,2001,153289,4167
29694,BMW,M5,5,Petrol,2010,102169,40921
29695,Ford,Fiesta,1,Petrol,2005,129180,3700
29696,BMW,M5,5,Petrol,2006,87730,34781
29697,Toyota,RAV4,2.2,Hybrid,2000,99190,10480
29698,Ford,Mondeo,1.6,Diesel,1997,153521,3406
29699,VW,Passat,2,Diesel,1994,266300,1211
29700,Porsche,911,2.2,Petrol,2019,27838,95238
29701,Porsche,718 Cayman,2,Petrol,2000,170774,5166
29702,VW,Passat,1.6,Diesel,2009,59300,16085
29703,Toyota,Yaris,1.2,Petrol,1997,113333,3111
29704,Porsche,Cayenne,2.6,Diesel,2021,7045,93356
29705,Toyota,Prius,1,Hybrid,2016,65954,22006
29706,Ford,Fiesta,1,Petrol,2000,89194,3576
29707,VW,Golf,2,Diesel,2001,71445,7815
29708,Ford,Mondeo,1.8,Diesel,1992,220688,1447
29709,VW,Golf,1.6,Petrol,1999,144489,3382
29710,Ford,Focus,1,Petrol,1997,231055,1318
29711,Porsche,Cayenne,2.6,Diesel,2020,19425,81758
29712,BMW,Z4,3,Petrol,1991,262265,1266
29713,Ford,Focus,1.4,Petrol,2007,59145,11991
29714,BMW,X3,2.4,Diesel,1997,195478,3414
29715,VW,Passat,1.4,Diesel,2005,122101,7374
29716,VW,Golf,1.8,Diesel,1993,179350,1887
29717,BMW,X3,3,Diesel,2001,123028,9086
29718,VW,Polo,1.6,Petrol,1985,108360,1485
29719,VW,Polo,2,Petrol,2008,94773,8501
29720,VW,Passat,1.4,Petrol,2016,28725,27520
29721,VW,Polo,1.2,Petrol,1989,323427,251
29722,Toyota,Yaris,1.2,Petrol,2003,140893,3743
29723,Toyota,Prius,1.8,Hybrid,1994,197139,2442
29724,BMW,M5,4.4,Petrol,1997,212613,6497
29725,Toyota,RAV4,1.8,Hybrid,2004,9500,21788
29726,Ford,Mondeo,1.8,Diesel,1998,122540,4946
29727,Toyota,Yaris,1,Petrol,2012,88283,9275
29728,Ford,Focus,1.6,Diesel,2020,16739,41184
29729,Porsche,Cayenne,2.6,Petrol,1989,180414,3085
29730,BMW,X3,3,Petrol,2012,70716,26312
29731,BMW,Z4,2.4,Petrol,1992,228550,1651
29732,VW,Polo,1.6,Petrol,2018,43889,20784
29733,Toyota,Prius,1.8,Hybrid,1994,172669,3017
29734,Toyota,Yaris,1,Petrol,2017,31176,18700
29735,Toyota,Yaris,1.4,Petrol,1994,167384,1783
29736,Toyota,RAV4,2.2,Hybrid,1993,116696,5767
29737,Ford,Focus,1.4,Hybrid,1992,247674,1151
29738,Toyota,RAV4,2.4,Hybrid,2019,31160,60700
29739,VW,Golf,2,Petrol,2005,129076,6379
29740,VW,Polo,1.6,Petrol,2001,125254,3794
29741,Toyota,Yaris,1.2,Hybrid,2010,43138,14361
29742,VW,Polo,1.6,Petrol,2018,53483,19585
29743,VW,Passat,1.4,Diesel,2011,62583,16830
29744,Toyota,RAV4,2.2,Hybrid,2010,101734,20035
29745,Porsche,Cayenne,2.6,Petrol,2004,221387,5845
29746,Toyota,Yaris,1,Hybrid,1992,68775,3354
29747,Toyota,RAV4,2.2,Petrol,1994,108958,5446
29748,Ford,Focus,1.8,Petrol,2005,148571,6164
29749,Toyota,Prius,1.8,Hybrid,1988,171300,2046
29750,Ford,Mondeo,2,Diesel,2015,53044,26425
29751,Ford,Focus,1.4,Diesel,2018,12661,34461
29752,Ford,Fiesta,1,Hybrid,1998,145968,2435
29753,VW,Polo,1.6,Diesel,2014,99295,11527
29754,Ford,Fiesta,1,Petrol,1989,265247,388
29755,Ford,Focus,2,Diesel,2006,136227,8055
29756,VW,Golf,1.8,Petrol,2016,25618,25483
29757,BMW,Z4,2.4,Petrol,2005,137321,8601
29758,VW,Polo,1,Petrol,1994,96896,2328
29759,Toyota,RAV4,1.8,Hybrid,2000,96811,9644
29760,VW,Passat,2,Diesel,2014,35725,29024
29761,VW,Polo,2,Petrol,2013,63776,14686
29762,Toyota,Yaris,1,Petrol,1987,179689,851
29763,Toyota,Prius,1.4,Hybrid,2011,79668,17009
29764,VW,Golf,1.8,Hybrid,2011,46659,19356
29765,Ford,Focus,1,Diesel,2008,83220,9679
29766,VW,Passat,1.4,Diesel,2018,26315,33473
29767,BMW,M5,4.4,Petrol,1994,262648,3366
29768,VW,Passat,1.4,Diesel,1991,121297,2917
29769,Toyota,RAV4,1.8,Hybrid,1994,178192,3383
29770,Ford,Fiesta,1,Petrol,2007,116351,4669
29771,Ford,Focus,1.8,Petrol,2009,62482,15204
29772,Porsche,718 Cayman,4,Petrol,2007,81069,23365
29773,Toyota,Prius,1.4,Hybrid,2000,166563,4180
29774,VW,Passat,1.4,Diesel,2007,56856,13376
29775,VW,Polo,1.6,Petrol,2003,161353,3239
29776,Toyota,Prius,1.4,Hybrid,1995,215794,1951
29777,VW,Polo,1.2,Petrol,2007,68190,7406
29778,Ford,Mondeo,1.4,Petrol,2014,55160,19436
29779,Toyota,Yaris,1.2,Hybrid,1991,217718,1046
29780,BMW,M5,4,Petrol,2019,29277,107665
29781,Ford,Mondeo,1.8,Diesel,2018,18442,37531
29782,BMW,X3,3,Diesel,2006,97190,15394
29783,Ford,Fiesta,1,Petrol,2006,131901,3871
29784,VW,Polo,1.2,Petrol,2012,69882,10221
29785,Toyota,Prius,1,Hybrid,2003,46175,10491
29786,Toyota,Yaris,1.2,Hybrid,1991,181638,1437
29787,Toyota,RAV4,2.4,Petrol,2005,123861,10572
29788,Ford,Fiesta,1.2,Petrol,2012,14569,13904
29789,VW,Passat,1.6,Diesel,2007,48100,15108
29790,Ford,Focus,1.4,Petrol,2007,108428,8504
29791,Ford,Focus,1.6,Hybrid,2005,63878,13055
29792,VW,Golf,1.6,Petrol,1995,87938,3982
29793,Ford,Fiesta,1.2,Petrol,2009,90808,7056
29794,BMW,X3,2.4,Diesel,2005,151397,8463
29795,Ford,Fiesta,1,Petrol,1995,125809,1950
29796,VW,Passat,1.6,Diesel,2018,34653,34107
29797,VW,Polo,2,Petrol,2004,132668,4888
29798,VW,Golf,1.4,Diesel,2008,80481,9804
29799,Toyota,Prius,1,Hybrid,1988,224006,960
29800,Ford,Mondeo,1.8,Diesel,2000,127269,5447
29801,Porsche,911,3,Petrol,2019,15075,119353
29802,Ford,Focus,1,Petrol,1997,142470,2832
29803,VW,Golf,1.8,Diesel,2004,76617,8743
29804,VW,Golf,1.6,Hybrid,1991,111717,3077
29805,Ford,Mondeo,1.6,Diesel,2016,63200,23672
29806,Toyota,Yaris,1.2,Hybrid,2019,9820,31595
29807,Toyota,RAV4,2.4,Hybrid,2004,78777,16515
29808,Ford,Fiesta,1.2,Petrol,2001,95292,4008
29809,Ford,Mondeo,1.4,Diesel,2003,82964,8145
29810,VW,Passat,1.4,Petrol,2005,154195,5434
29811,Ford,Mondeo,2,Diesel,2004,101397,9121
29812,Toyota,RAV4,2,Hybrid,2017,18002,52211
29813,Ford,Mondeo,1.6,Diesel,2016,50158,25726
29814,Ford,Fiesta,1.2,Petrol,2018,16107,20572
29815,Ford,Focus,2,Petrol,2010,74016,15868
29816,Ford,Fiesta,1,Petrol,1999,191174,1482
